key,Current_status,Created,historyid,Status_Date,Step_Status,Tostep_Status,Issue_type
RTICSD-167,Concluído,2020-06-12T11:21:17.076-0300,3536825,2020-06-12T20:03:55.969-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-167,Concluído,2020-06-12T11:21:17.076-0300,3548364,2020-06-16T10:26:08.395-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-167,Concluído,2020-06-12T11:21:17.076-0300,3577720,2020-06-18T04:05:38.425-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-166,Concluído,2020-06-12T11:05:44.284-0300,3528976,2020-06-12T11:37:49.735-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-166,Concluído,2020-06-12T11:05:44.284-0300,3529065,2020-06-12T11:43:50.480-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-165,Concluído,2020-06-12T10:32:12.008-0300,3528089,2020-06-12T10:42:09.331-0300,Backlog,In Progress,Add New Store Type for Integration - Integration CPG
RTICSD-165,Concluído,2020-06-12T10:32:12.008-0300,3530066,2020-06-12T12:30:50.967-0300,In Progress,Developers Analysis,Add New Store Type for Integration - Integration CPG
RTICSD-165,Concluído,2020-06-12T10:32:12.008-0300,3530519,2020-06-12T12:54:54.415-0300,Developers Analysis,QA,Add New Store Type for Integration - Integration CPG
RTICSD-165,Concluído,2020-06-12T10:32:12.008-0300,3532934,2020-06-12T15:20:47.578-0300,QA,Done,Add New Store Type for Integration - Integration CPG
RTICSD-164,Concluído,2020-06-12T10:26:42.014-0300,3527967,2020-06-12T10:30:08.976-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-164,Concluído,2020-06-12T10:26:42.014-0300,3528036,2020-06-12T10:38:35.625-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-163,Concluído,2020-06-12T05:27:26.224-0300,3529055,2020-06-12T11:43:19.964-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-163,Concluído,2020-06-12T05:27:26.224-0300,3529366,2020-06-12T12:00:37.396-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-162,Concluído,2020-06-11T21:09:02.192-0300,3528863,2020-06-12T11:31:45.096-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-162,Concluído,2020-06-11T21:09:02.192-0300,3529012,2020-06-12T11:40:01.073-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-162,Concluído,2020-06-11T21:09:02.192-0300,3529414,2020-06-12T12:02:55.458-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-162,Concluído,2020-06-11T21:09:02.192-0300,3529415,2020-06-12T12:02:58.116-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-161,Concluído,2020-06-11T19:05:31.207-0300,3524534,2020-06-11T19:12:15.246-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-161,Concluído,2020-06-11T19:05:31.207-0300,3524589,2020-06-11T19:17:27.630-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-160,Concluído,2020-06-11T18:41:51.637-0300,3529624,2020-06-12T12:10:00.692-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-160,Concluído,2020-06-11T18:41:51.637-0300,3529627,2020-06-12T12:10:03.777-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-159,Concluído,2020-06-11T15:23:20.326-0300,3522509,2020-06-11T16:58:44.774-0300,Backlog,In Progress,Add New Store Type for Integration - Integration CPG
RTICSD-159,Concluído,2020-06-11T15:23:20.326-0300,3527098,2020-06-12T00:35:13.439-0300,In Progress,Developers Analysis,Add New Store Type for Integration - Integration CPG
RTICSD-159,Concluído,2020-06-11T15:23:20.326-0300,3533423,2020-06-12T16:00:15.585-0300,Developers Analysis,Waiting for response,Add New Store Type for Integration - Integration CPG
RTICSD-159,Concluído,2020-06-11T15:23:20.326-0300,3533425,2020-06-12T16:00:22.485-0300,Waiting for response,QA,Add New Store Type for Integration - Integration CPG
RTICSD-159,Concluído,2020-06-11T15:23:20.326-0300,3533427,2020-06-12T16:00:29.709-0300,QA,Done,Add New Store Type for Integration - Integration CPG
RTICSD-158,Concluído,2020-06-11T14:46:02.957-0300,3521593,2020-06-11T15:54:18.785-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-158,Concluído,2020-06-11T14:46:02.957-0300,3524120,2020-06-11T18:40:45.674-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-158,Concluído,2020-06-11T14:46:02.957-0300,3544858,2020-06-15T17:38:29.730-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-158,Concluído,2020-06-11T14:46:02.957-0300,3544859,2020-06-15T17:38:33.059-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-156,Concluído,2020-06-11T13:11:59.558-0300,3522412,2020-06-11T16:53:55.276-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-156,Concluído,2020-06-11T13:11:59.558-0300,3522571,2020-06-11T17:03:41.128-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-156,Concluído,2020-06-11T13:11:59.558-0300,3529040,2020-06-12T11:42:44.631-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-156,Concluído,2020-06-11T13:11:59.558-0300,3529115,2020-06-12T11:46:52.420-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-155,Concluído,2020-06-11T12:10:50.649-0300,3519636,2020-06-11T13:33:25.791-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-155,Concluído,2020-06-11T12:10:50.649-0300,3520168,2020-06-11T14:06:44.376-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-155,Concluído,2020-06-11T12:10:50.649-0300,3528290,2020-06-12T10:56:49.218-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-155,Concluído,2020-06-11T12:10:50.649-0300,3528291,2020-06-12T10:56:52.493-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-154,Waiting for response,2020-06-10T20:52:35.217-0300,3516746,2020-06-11T10:30:31.756-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-154,Waiting for response,2020-06-10T20:52:35.217-0300,3516916,2020-06-11T10:53:10.253-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-153,Concluído,2020-06-10T20:20:57.849-0300,3523210,2020-06-11T17:45:00.804-0300,Backlog,In Progress,Change Type of Integration - Integration CPG
RTICSD-153,Concluído,2020-06-10T20:20:57.849-0300,3523323,2020-06-11T17:51:54.899-0300,In Progress,Developers Analysis,Change Type of Integration - Integration CPG
RTICSD-153,Concluído,2020-06-10T20:20:57.849-0300,3531084,2020-06-12T13:26:30.045-0300,Developers Analysis,QA,Change Type of Integration - Integration CPG
RTICSD-153,Concluído,2020-06-10T20:20:57.849-0300,3531086,2020-06-12T13:26:34.460-0300,QA,Done,Change Type of Integration - Integration CPG
RTICSD-152,Concluído,2020-06-10T18:47:01.915-0300,3523396,2020-06-11T17:56:02.283-0300,Backlog,In Progress,Change Type of Integration - Integration CPG
RTICSD-152,Concluído,2020-06-10T18:47:01.915-0300,3524932,2020-06-11T19:45:36.188-0300,In Progress,Waiting for response,Change Type of Integration - Integration CPG
RTICSD-152,Concluído,2020-06-10T18:47:01.915-0300,3643867,2020-06-25T15:18:31.011-0300,Waiting for response,QA,Change Type of Integration - Integration CPG
RTICSD-152,Concluído,2020-06-10T18:47:01.915-0300,3646004,2020-06-25T17:27:34.334-0300,QA,Done,Change Type of Integration - Integration CPG
RTICSD-151,Concluído,2020-06-10T18:44:52.012-0300,3523468,2020-06-11T18:00:19.442-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-151,Concluído,2020-06-10T18:44:52.012-0300,3523650,2020-06-11T18:12:45.519-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-151,Concluído,2020-06-10T18:44:52.012-0300,3524102,2020-06-11T18:39:26.635-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-151,Concluído,2020-06-10T18:44:52.012-0300,3524104,2020-06-11T18:39:28.726-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-150,Concluído,2020-06-10T18:09:33.957-0300,3511791,2020-06-10T18:27:16.586-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-150,Concluído,2020-06-10T18:09:33.957-0300,3511906,2020-06-10T18:34:13.764-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-150,Concluído,2020-06-10T18:09:33.957-0300,3515311,2020-06-10T23:00:31.419-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-150,Concluído,2020-06-10T18:09:33.957-0300,3515312,2020-06-10T23:00:34.761-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-149,Concluído,2020-06-10T17:48:03.225-0300,3518447,2020-06-11T12:25:51.457-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-149,Concluído,2020-06-10T17:48:03.225-0300,3518452,2020-06-11T12:26:16.231-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-148,Concluído,2020-06-10T17:37:59.113-0300,3511098,2020-06-10T17:50:58.137-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-148,Concluído,2020-06-10T17:37:59.113-0300,3511239,2020-06-10T17:56:34.541-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3518587,2020-06-11T12:31:56.384-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3518588,2020-06-11T12:31:59.119-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3522416,2020-06-11T16:54:02.183-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3528909,2020-06-12T11:33:42.808-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3544143,2020-06-15T15:53:42.021-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-147,Concluído,2020-06-10T17:06:21.686-0300,3544147,2020-06-15T15:54:11.774-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-146,Waiting for response,2020-06-10T16:21:43.910-0300,3509742,2020-06-10T16:25:22.265-0300,Backlog,In Progress,Change Type of Integration - Integration CPG
RTICSD-146,Waiting for response,2020-06-10T16:21:43.910-0300,3512215,2020-06-10T18:52:46.721-0300,In Progress,Waiting for response,Change Type of Integration - Integration CPG
RTICSD-145,Concluído,2020-06-10T14:19:35.771-0300,3518440,2020-06-11T12:25:29.924-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-145,Concluído,2020-06-10T14:19:35.771-0300,3522437,2020-06-11T16:54:59.237-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-143,Concluído,2020-06-10T14:04:11.262-0300,3509924,2020-06-10T16:37:32.003-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-143,Concluído,2020-06-10T14:04:11.262-0300,3510726,2020-06-10T17:32:08.081-0300,In Progress,Done,Report an Integration Problem - Integrations CPG
RTICSD-142,Concluído,2020-06-10T13:38:24.985-0300,3508901,2020-06-10T15:24:18.643-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-142,Concluído,2020-06-10T13:38:24.985-0300,3509654,2020-06-10T16:20:00.672-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-142,Concluído,2020-06-10T13:38:24.985-0300,3518708,2020-06-11T12:40:10.131-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-142,Concluído,2020-06-10T13:38:24.985-0300,3518710,2020-06-11T12:40:14.054-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3507860,2020-06-10T14:09:04.778-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3508306,2020-06-10T14:40:52.658-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3508733,2020-06-10T15:15:30.491-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3509027,2020-06-10T15:31:52.304-0300,Waiting for response,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3509799,2020-06-10T16:29:08.367-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-141,Concluído,2020-06-10T13:06:45.330-0300,3519856,2020-06-11T13:46:35.344-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3508465,2020-06-10T14:53:16.090-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3508466,2020-06-10T14:53:20.368-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3508471,2020-06-10T14:53:42.727-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3508472,2020-06-10T14:53:45.683-0300,QA,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3542814,2020-06-15T13:02:46.322-0300,Developers Analysis,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3542867,2020-06-15T13:06:20.054-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3542868,2020-06-15T13:06:31.182-0300,QA,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3544148,2020-06-15T15:54:24.777-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-140,Concluído,2020-06-10T12:51:26.982-0300,3544149,2020-06-15T15:54:28.086-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-139,Concluído,2020-06-10T11:24:55.799-0300,3507587,2020-06-10T13:49:44.803-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-139,Concluído,2020-06-10T11:24:55.799-0300,3507707,2020-06-10T13:58:39.338-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-139,Concluído,2020-06-10T11:24:55.799-0300,3526278,2020-06-11T21:50:59.739-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-139,Concluído,2020-06-10T11:24:55.799-0300,3526332,2020-06-11T21:58:33.422-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-138,Concluído,2020-06-10T10:34:38.266-0300,3504592,2020-06-10T11:43:42.987-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-138,Concluído,2020-06-10T10:34:38.266-0300,3504735,2020-06-10T11:48:40.783-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-138,Concluído,2020-06-10T10:34:38.266-0300,3526255,2020-06-11T21:49:18.503-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-138,Concluído,2020-06-10T10:34:38.266-0300,3526257,2020-06-11T21:49:21.081-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-137,Concluído,2020-06-09T23:51:21.821-0300,3512400,2020-06-10T19:02:50.486-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-137,Concluído,2020-06-09T23:51:21.821-0300,3512401,2020-06-10T19:02:52.994-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-136,Concluído,2020-06-09T20:13:41.821-0300,3505165,2020-06-10T12:07:02.092-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-136,Concluído,2020-06-09T20:13:41.821-0300,3505472,2020-06-10T12:23:37.563-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-136,Concluído,2020-06-09T20:13:41.821-0300,3530252,2020-06-12T12:38:13.190-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-136,Concluído,2020-06-09T20:13:41.821-0300,3530256,2020-06-12T12:38:23.780-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-135,Concluído,2020-06-09T19:32:24.499-0300,3506295,2020-06-10T12:49:07.502-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-135,Concluído,2020-06-09T19:32:24.499-0300,3506341,2020-06-10T12:50:24.666-0300,In Progress,Waiting for response,Add New Stores to Integrations CPG
RTICSD-135,Concluído,2020-06-09T19:32:24.499-0300,3530255,2020-06-12T12:38:18.730-0300,Waiting for response,QA,Add New Stores to Integrations CPG
RTICSD-135,Concluído,2020-06-09T19:32:24.499-0300,3530257,2020-06-12T12:38:26.272-0300,QA,Done,Add New Stores to Integrations CPG
RTICSD-134,Concluído,2020-06-09T18:30:30.802-0300,3499318,2020-06-09T19:04:06.848-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-134,Concluído,2020-06-09T18:30:30.802-0300,3500145,2020-06-09T19:55:42.079-0300,In Progress,Developers Analysis,Report an Integration Problem - Integrations CPG
RTICSD-134,Concluído,2020-06-09T18:30:30.802-0300,3510445,2020-06-10T17:13:38.651-0300,Developers Analysis,QA,Report an Integration Problem - Integrations CPG
RTICSD-134,Concluído,2020-06-09T18:30:30.802-0300,3528403,2020-06-12T11:03:24.772-0300,QA,Done,Report an Integration Problem - Integrations CPG
RTICSD-133,Concluído,2020-06-09T14:27:34.766-0300,3495878,2020-06-09T15:48:52.847-0300,Backlog,In Progress,Add New Stores to Integrations CPG
RTICSD-133,Concluído,2020-06-09T14:27:34.766-0300,3497076,2020-06-09T16:56:21.127-0300,In Progress,Done,Add New Stores to Integrations CPG
RTICSD-132,Concluído,2020-06-09T13:48:31.717-0300,3494632,2020-06-09T14:18:43.549-0300,Backlog,In Progress,Report an Integration Problem - Integrations CPG
RTICSD-132,Concluído,2020-06-09T13:48:31.717-0300,3494816,2020-06-09T14:30:49.257-0300,In Progress,Waiting for response,Report an Integration Problem - Integrations CPG
RTICSD-132,Concluído,2020-06-09T13:48:31.717-0300,3545210,2020-06-15T18:24:46.176-0300,Waiting for response,QA,Report an Integration Problem - Integrations CPG
RTICSD-132,Concluído,2020-06-09T13:48:31.717-0300,3545211,2020-06-15T18:24:49.149-0300,QA,Done,Report an Integration Problem - Integrations CPG
